location,total_sqft,size,price,price_per_sqft
Sarjapura - Attibele Road,1676.0,3,5200000.0,3102.6252983293557
Sarjapura - Attibele Road,1308.0,2,3700000.0,2828.7461773700306
Sarjapura - Attibele Road,1073.0,2,3177000.0,2960.857409133271
Sarjapura - Attibele Road,1330.0,3,4900000.0,3684.2105263157896
Sarjapura - Attibele Road,1090.0,2,3700000.0,3394.4954128440368
Sarjapura - Attibele Road,1126.0,2,3600000.0,3197.158081705151
Sarjapura - Attibele Road,740.0,1,2365000.0,3195.945945945946
Sarjapura - Attibele Road,1555.0,3,5200000.0,3344.051446945338
Sector 2 HSR Layout,1296.0,2,7500000.0,5787.037037037037
Sector 2 HSR Layout,1450.0,3,13500000.0,9310.344827586207
Sector 2 HSR Layout,794.0,1,6000000.0,7556.675062972292
Sector 2 HSR Layout,1143.0,2,6500000.0,5686.789151356081
Sector 2 HSR Layout,794.0,1,6500000.0,8186.39798488665
Sector 2 HSR Layout,1146.0,2,5500000.0,4799.301919720768
Sector 2 HSR Layout,1600.0,3,7000000.0,4375.0
Sector 2 HSR Layout,1665.0,3,11000000.0,6606.606606606607
Sector 2 HSR Layout,1512.0,3,8000000.0,5291.005291005291
Sector 2 HSR Layout,1332.0,2,10100000.0,7582.582582582582
Sector 2 HSR Layout,1515.0,3,6900000.0,4554.455445544554
Sector 2 HSR Layout,1600.0,3,9000000.0,5625.0
Sector 2 HSR Layout,1095.0,2,8541000.0,7800.0
Sector 2 HSR Layout,1231.0,2,6600000.0,5361.494719740049
Sector 7 HSR Layout,3000.0,4,27500000.0,9166.666666666666
Sector 7 HSR Layout,1163.0,2,9886000.0,8500.42992261393
Sector 7 HSR Layout,1760.0,3,14500000.0,8238.636363636364
Sector 7 HSR Layout,3900.0,3,30000000.0,7692.307692307692
Sector 7 HSR Layout,1342.0,2,11500000.0,8569.29955290611
Sector 7 HSR Layout,1760.0,3,16000000.0,9090.90909090909
Sector 7 HSR Layout,1760.0,3,14200000.0,8068.181818181818
Sector 7 HSR Layout,2400.0,3,19500000.0,8125.0
Sector 7 HSR Layout,1760.0,3,18500000.0,10511.363636363636
Sector 7 HSR Layout,1162.0,2,9877000.0,8500.0
Seegehalli,901.0,2,3514000.0,3900.110987791343
Seegehalli,1150.0,3,4290000.0,3730.4347826086955
Seegehalli,800.0,2,5000000.0,6250.0
Seegehalli,1525.0,3,6500000.0,4262.295081967213
Seegehalli,1118.0,2,3750000.0,3354.2039355992843
Seegehalli,1200.0,3,6200000.0,5166.666666666667
Seegehalli,1155.0,2,7200000.0,6233.766233766234
Seegehalli,1830.0,3,8200000.0,4480.87431693989
Seegehalli,4000.0,3,23500000.0,5875.0
Seegehalli,3000.0,4,15000000.0,5000.0
Seegehalli,2800.0,4,14000000.0,5000.0
Seegehalli,1096.0,2,4100000.0,3740.875912408759
Seegehalli,1420.0,3,4600000.0,3239.43661971831
Seegehalli,920.0,2,2700000.0,2934.782608695652
Seegehalli,1553.0,3,6800000.0,4378.62202189311
Seegehalli,1639.0,3,12000000.0,7321.537522879805
Seegehalli,3000.0,3,23500000.0,7833.333333333333
Seegehalli,1134.0,2,4500000.0,3968.253968253968
Seegehalli,1683.0,3,8000000.0,4753.416518122401
Seegehalli,2400.0,3,24000000.0,10000.0
Seegehalli,1176.0,2,5000000.0,4251.700680272109
Seegehalli,3000.0,3,24000000.0,8000.0
Shampura,2650.0,4,15000000.0,5660.377358490566
Shampura,1200.0,2,5300000.0,4416.666666666667
Shampura,700.0,2,3500000.0,5000.0
Shampura,1400.0,3,7000000.0,5000.0
Shampura,1475.0,3,7800000.0,5288.135593220339
Shampura,1700.0,3,7500000.0,4411.764705882353
Shampura,1187.0,2,4200000.0,3538.3319292333613
Shampura,2800.0,7,9500000.0,3392.8571428571427
Shivaji Nagar,850.0,2,5500000.0,6470.588235294118
Shivaji Nagar,1554.0,2,13000000.0,8365.508365508365
Shivaji Nagar,2200.0,2,11000000.0,5000.0
Shivaji Nagar,3820.0,1,30600000.0,8010.471204188481
Shivaji Nagar,1300.0,3,17000000.0,13076.923076923076
Shivaji Nagar,703.0,2,4950000.0,7041.251778093883
Shivaji Nagar,1460.0,3,9000000.0,6164.3835616438355
Shivaji Nagar,2176.0,3,34800000.0,15992.64705882353
Shivaji Nagar,600.0,2,6500000.0,10833.333333333334
Shivaji Nagar,1226.0,3,6000000.0,4893.964110929854
Singasandra,1010.0,2,2950000.0,2920.792079207921
Singasandra,1440.0,3,6500000.0,4513.888888888889
Singasandra,1030.0,2,5500000.0,5339.805825242718
Singasandra,3850.0,4,19500000.0,5064.935064935065
Singasandra,600.0,2,3650000.0,6083.333333333333
Singasandra,1100.0,2,5200000.0,4727.272727272727
Singasandra,1306.0,3,5800000.0,4441.04134762634
Singasandra,3366.0,4,12000000.0,3565.0623885918003
Singasandra,1300.0,2,6500000.0,5000.0
Singasandra,3126.0,4,12000000.0,3838.7715930902114
Singasandra,1464.0,3,5600000.0,3825.136612021858
Singasandra,1010.0,2,4000000.0,3960.3960396039606
Singasandra,1375.0,2,5800000.0,4218.181818181818
Singasandra,1120.0,2,6000000.0,5357.142857142857
Singasandra,1099.0,2,3750000.0,3412.1929026387625
Singasandra,1510.0,3,7500000.0,4966.887417218543
Singasandra,1179.0,2,5600000.0,4749.787955894826
Singasandra,1416.0,2,6700000.0,4731.6384180790965
Singasandra,1476.0,3,7300000.0,4945.79945799458
Singasandra,1139.7,2,4500000.0,3948.407475651487
Singasandra,1465.0,2,6000000.0,4095.563139931741
Singasandra,1653.0,3,8500000.0,5142.165759225651
Somasundara Palya,1600.0,3,6400000.0,4000.0
Somasundara Palya,1255.0,2,6700000.0,5338.645418326693
Somasundara Palya,1448.0,2,6800000.0,4696.132596685083
Somasundara Palya,1570.0,3,6800000.0,4331.210191082802
Somasundara Palya,1178.0,2,7300000.0,6196.9439728353145
Somasundara Palya,1260.0,2,6000000.0,4761.9047619047615
Somasundara Palya,1174.0,2,7400000.0,6303.236797274276
Somasundara Palya,1033.0,2,4800000.0,4646.660212971927
Somasundara Palya,1575.0,3,6310000.0,4006.3492063492063
Somasundara Palya,1329.0,2,7000000.0,5267.11813393529
Somasundara Palya,2372.0,3,14000000.0,5902.192242833053
Somasundara Palya,1178.0,2,7800000.0,6621.392190152801
Somasundara Palya,1185.0,2,7000000.0,5907.172995780591
Somasundara Palya,1575.0,3,6800000.0,4317.460317460317
Somasundara Palya,1600.0,3,6800000.0,4250.0
Somasundara Palya,1200.0,2,7500000.0,6250.0
Somasundara Palya,1600.0,3,6900000.0,4312.5
Somasundara Palya,2400.0,4,14000000.0,5833.333333333333
Somasundara Palya,1275.0,3,5200000.0,4078.4313725490197
Somasundara Palya,1650.0,3,9500000.0,5757.575757575758
Somasundara Palya,1186.0,2,7200000.0,6070.826306913997
Somasundara Palya,1186.0,2,7600000.0,6408.0944350758855
Somasundara Palya,1650.0,3,12600000.0,7636.363636363636
Somasundara Palya,1140.0,2,4600000.0,4035.0877192982457
Somasundara Palya,1185.0,2,7500000.0,6329.113924050633
Somasundara Palya,1571.0,3,6300000.0,4010.1845957988544
Somasundara Palya,2300.0,3,7000000.0,3043.478260869565
Sompura,825.0,2,3300000.0,4000.0
Sompura,1025.0,3,4800000.0,4682.926829268293
Sompura,1025.0,3,3700000.0,3609.756097560976
Sompura,1020.0,2,4100000.0,4019.607843137255
Sompura,1090.0,2,2800000.0,2568.8073394495414
Sompura,1275.0,3,5900000.0,4627.450980392156
Sompura,1126.0,2,3900000.0,3463.587921847247
Sompura,825.0,2,3200000.0,3878.787878787879
Sompura,1350.0,3,6500000.0,4814.814814814815
Sompura,1360.0,3,4500000.0,3308.823529411765
Sompura,1350.0,3,4700000.0,3481.4814814814813
Sompura,2150.0,4,8500000.0,3953.4883720930234
Sonnenahalli,1415.0,3,5500000.0,3886.9257950530036
Sonnenahalli,896.0,2,4375000.0,4882.8125
Sonnenahalli,1268.0,2,7300000.0,5757.097791798107
Sonnenahalli,1120.0,2,4300000.0,3839.285714285714
Sonnenahalli,1100.0,2,4400000.0,4000.0
Sonnenahalli,1011.0,2,5053000.0,4998.021760633037
Sonnenahalli,1157.0,2,4200000.0,3630.077787381158
Sonnenahalli,605.0,1,4000000.0,6611.570247933884
Sonnenahalli,614.5,1,3071500.0,4998.372660699756
Sonnenahalli,1310.0,3,4600000.0,3511.4503816793895
Sonnenahalli,1484.0,3,7418000.000000001,4998.652291105122
Sonnenahalli,1610.0,3,8048000.0,4998.757763975155
Sonnenahalli,1059.0,2,6200000.0,5854.579792256846
Sonnenahalli,1268.0,3,7500000.0,5914.826498422713
Sonnenahalli,1415.0,3,6500000.0,4593.639575971732
Sonnenahalli,1268.0,2,5800000.0,4574.132492113565
Sonnenahalli,1340.0,3,4200000.0,3134.3283582089553
Sonnenahalli,1268.0,2,5600000.0,4416.403785488959
Sonnenahalli,1011.0,2,5900000.0,5835.806132542038
Sonnenahalli,605.0,1,3024000.0,4998.347107438017
Sonnenahalli,1484.0,3,7500000.0,5053.908355795148
Sonnenahalli,1550.0,3,5000000.0,3225.8064516129034
Subramanyapura,929.0,2,5017000.0,5400.4305705059205
Subramanyapura,1200.0,2,5200000.0,4333.333333333333
Subramanyapura,975.0,2,6500000.0,6666.666666666667
Subramanyapura,975.0,2,5800000.0,5948.717948717948
Subramanyapura,1277.0,2,5500000.0,4306.969459671104
Subramanyapura,985.0,2,5800000.0,5888.324873096447
Subramanyapura,1245.0,3,6800000.0,5461.847389558233
Subramanyapura,1313.0,2,7300000.0,5559.786747905559
Subramanyapura,1130.0,3,4519000.0,3999.1150442477874
Subramanyapura,1313.0,2,6650000.0,5064.737242955065
Subramanyapura,1255.0,3,7900000.0,6294.820717131474
Subramanyapura,1050.0,2,4100000.0,3904.7619047619046
Subramanyapura,1330.0,3,7200000.0,5413.533834586467
Subramanyapura,929.0,2,4800000.0,5166.846071044133
Subramanyapura,975.0,2,6300000.0,6461.538461538462
Subramanyapura,950.0,2,5500000.0,5789.473684210527
Subramanyapura,1223.0,3,4281000.0,3500.408830744072
Subramanyapura,929.0,2,5600000.0,6027.9870828848225
Subramanyapura,1800.0,3,9000000.0,5000.0
Subramanyapura,1260.0,3,7600000.0,6031.746031746032
Subramanyapura,1278.0,3,5900000.0,4616.588419405321
Subramanyapura,958.0,2,3449000.0,3600.2087682672236
Subramanyapura,1400.0,3,5500000.0,3928.5714285714284
Subramanyapura,958.0,2,3353000.0,3500.0
Subramanyapura,960.0,2,5500000.0,5729.166666666667
Subramanyapura,1260.0,3,7300000.0,5793.650793650793
Subramanyapura,1278.0,3,6271000.0,4906.885758998435
Subramanyapura,1278.0,3,7000000.0,5477.308294209703
Subramanyapura,929.0,2,4900000.0,5274.48869752422
Subramanyapura,1260.0,3,7500000.0,5952.380952380952
Subramanyapura,1000.0,2,4500000.0,4500.0
Subramanyapura,1260.0,3,8000000.0,6349.206349206349
Subramanyapura,2495.0,3,13000000.0,5210.420841683367
Subramanyapura,929.0,2,5100000.0,5489.773950484392
Subramanyapura,1880.0,3,11000000.0,5851.063829787234
Subramanyapura,1800.0,3,8000000.0,4444.444444444444
Subramanyapura,985.0,2,6250000.0,6345.177664974619
Sultan Palaya,1700.0,3,12000000.0,7058.823529411765
Sultan Palaya,1100.0,2,4000000.0,3636.3636363636365
Sultan Palaya,1800.0,6,17500000.0,9722.222222222223
Sultan Palaya,1100.0,2,4500000.0,4090.909090909091
Sultan Palaya,900.0,2,4500000.0,5000.0
Sultan Palaya,870.0,2,6500000.0,7471.264367816092
Sultan Palaya,1765.0,3,8000000.0,4532.57790368272
Sultan Palaya,1713.0,3,12500000.0,7297.139521307648
Sultan Palaya,1009.0,2,6500000.0,6442.021803766105
Sultan Palaya,5000.0,4,32500000.0,6500.0
Sultan Palaya,1070.0,2,4900000.0,4579.439252336449
Sultan Palaya,2200.0,4,8000000.0,3636.3636363636365
TC Palaya,1475.0,3,9800000.0,6644.067796610169
TC Palaya,1200.0,2,6000000.0,5000.0
TC Palaya,1200.0,3,6600000.0,5500.0
TC Palaya,1600.0,3,6500000.0,4062.5
TC Palaya,1350.0,3,7500000.0,5555.555555555556
TC Palaya,1240.0,2,6000000.0,4838.709677419355
TC Palaya,1500.0,3,10000000.0,6666.666666666667
TC Palaya,1200.0,2,6500000.0,5416.666666666667
TC Palaya,1200.0,2,7000000.0,5833.333333333333
TC Palaya,2100.0,4,5000000.0,2380.9523809523807
TC Palaya,900.0,2,5500000.0,6111.111111111111
TC Palaya,1200.0,3,6650000.0,5541.666666666667
TC Palaya,4800.0,4,30200000.0,6291.666666666667
TC Palaya,1000.0,2,6400000.0,6400.0
TC Palaya,1100.0,3,5000000.0,4545.454545454545
TC Palaya,1200.0,2,6600000.0,5500.0
TC Palaya,1500.0,3,12000000.0,8000.0
TC Palaya,1500.0,3,8300000.0,5533.333333333333
TC Palaya,1350.0,3,6000000.0,4444.444444444444
TC Palaya,1500.0,2,7500000.0,5000.0
TC Palaya,1000.0,2,7000000.0,7000.0
TC Palaya,1100.0,2,6500000.0,5909.090909090909
TC Palaya,1800.0,2,8000000.0,4444.444444444444
TC Palaya,1350.0,1,5500000.0,4074.074074074074
TC Palaya,2000.0,3,7600000.0,3800.0
TC Palaya,1082.0,2,6400000.0,5914.972273567468
TC Palaya,1995.0,3,10000000.0,5012.5313283208025
TC Palaya,1152.0,2,5500000.0,4774.305555555556
TC Palaya,1126.0,2,3940000.0,3499.1119005328596
TC Palaya,1330.0,3,4656000.0,3500.751879699248
Talaghattapura,1868.0,3,13100000.0,7012.847965738758
Talaghattapura,1090.0,2,2724000.0,2499.0825688073396
Talaghattapura,2038.5,3,12000000.0,5886.681383370125
Talaghattapura,2106.0,3,12600000.0,5982.9059829059825
Talaghattapura,2254.0,3,17000000.0,7542.147293700089
Talaghattapura,1223.0,3,4281000.0,3500.408830744072
Talaghattapura,1868.0,3,12100000.0,6477.516059957174
Talaghattapura,1150.0,2,2800000.0,2434.782608695652
Talaghattapura,1868.0,3,13500000.0,7226.980728051391
Talaghattapura,1856.0,3,13500000.0,7273.706896551724
Talaghattapura,1868.0,3,12000000.0,6423.982869379015
Talaghattapura,1804.0,3,11500000.0,6374.7228381374725
Talaghattapura,951.0,2,3043000.0,3199.789695057834
Talaghattapura,2254.0,3,15300000.0,6787.93256433008
Talaghattapura,2106.0,3,14800000.0,7027.540360873694
Talaghattapura,921.0,2,2947000.0,3199.782844733985
Talaghattapura,1257.0,3,4022000.0,3199.6817820206843
Talaghattapura,2273.0,3,15900000.0,6995.160580730312
Talaghattapura,2099.0,3,14700000.0,7003.334921391139
Talaghattapura,1040.0,2,3328000.0,3200.0
Talaghattapura,1100.0,2,5000000.0,4545.454545454545
Talaghattapura,1372.0,3,4390000.0,3199.708454810496
Talaghattapura,1100.0,2,4949000.0,4499.090909090909
Talaghattapura,1100.0,2,3200000.0,2909.090909090909
Talaghattapura,1575.0,3,8000000.0,5079.3650793650795
Talaghattapura,2273.0,3,14500000.0,6379.234491860977
Talaghattapura,1175.0,2,6200000.0,5276.595744680851
Talaghattapura,1804.0,3,12700000.0,7039.911308203991
Talaghattapura,1062.0,2,4248000.0,4000.0
Talaghattapura,3554.0,3,34000000.0,9566.685424873382
Talaghattapura,2038.5,3,12200000.0,5984.792739759627
Talaghattapura,1800.0,3,8400000.0,4666.666666666667
Talaghattapura,2265.0,3,15900000.0,7019.867549668874
Talaghattapura,2099.0,3,13400000.0,6383.992377322535
Thanisandra,1296.0,2,8000000.0,6172.83950617284
Thanisandra,1436.0,3,7475000.0,5205.431754874652
Thanisandra,1427.0,3,12000000.0,8409.250175192712
Thanisandra,1735.0,3,13500000.0,7780.979827089337
Thanisandra,2050.0,3,14500000.0,7073.170731707317
Thanisandra,2144.0,3,14500000.0,6763.059701492537
Thanisandra,3000.0,4,12000000.0,4000.0
Thanisandra,1075.0,2,4580000.0,4260.46511627907
Thanisandra,1702.0,3,13000000.0,7638.07285546416
Thanisandra,1185.0,2,4351000.0,3671.7299578059074
Thanisandra,1296.0,2,8300000.0,6404.320987654321
Thanisandra,1185.0,2,4260000.0,3594.9367088607596
Thanisandra,1114.0,2,3900000.0,3500.8976660682224
Thanisandra,1142.5,2,4341500.0,3800.0
Thanisandra,1825.0,3,10000000.0,5479.45205479452
Thanisandra,2144.0,3,13500000.0,6296.641791044776
Thanisandra,1240.0,3,6200000.0,5000.0
Thanisandra,1100.0,2,3800000.0,3454.5454545454545
Thanisandra,1093.0,2,7000000.0,6404.391582799634
Thanisandra,971.5,2,3643500.0,3750.386001029336
Thanisandra,1265.0,3,7900000.0,6245.059288537549
Thanisandra,1651.0,3,9738000.0,5898.24348879467
Thanisandra,1430.0,3,5146000.0,3598.6013986013986
Thanisandra,1265.0,2,8500000.0,6719.367588932806
Thanisandra,1185.0,2,4210000.0,3552.7426160337554
Thanisandra,776.5,1,4814500.0,6200.257566001288
Thanisandra,1564.0,3,10100000.0,6457.800511508952
Thanisandra,1430.0,3,5600000.0,3916.083916083916
Thanisandra,1183.0,2,5856000.0,4950.126796280642
Thanisandra,1847.0,3,12300000.0,6659.447753113156
Thanisandra,1800.0,3,9000000.0,5000.0
Thanisandra,1697.0,3,11400000.0,6717.737183264585
Thanisandra,2650.0,4,24000000.0,9056.603773584906
Thanisandra,1185.0,2,4300000.0,3628.6919831223627
Thanisandra,1050.0,2,4500000.0,4285.714285714285
Thanisandra,3500.0,6,16000000.0,4571.428571428572
Thanisandra,1573.0,3,9500000.0,6039.4151303242215
Thanisandra,1917.0,3,12200000.0,6364.110589462703
Thanisandra,693.0,1,3429999.9999999995,4949.494949494949
Thanisandra,1098.0,2,6800000.0,6193.078324225865
Thanisandra,760.0,1,5030000.0,6618.421052631579
Thanisandra,1111.0,2,5000000.0,4500.450045004501
Thanisandra,1185.5,2,5868000.0,4949.810206663855
Thanisandra,2002.0,3,11200000.0,5594.4055944055945
Thanisandra,1634.0,3,7800000.0,4773.561811505508
Thanisandra,1445.0,3,4031000.0,2789.61937716263
Thanisandra,2000.0,3,9900000.0,4950.0
Thanisandra,1050.0,2,4600000.0,4380.952380952381
Thanisandra,1588.0,3,7555000.0,4757.556675062972
Thanisandra,1697.0,3,11500000.0,6776.664702416028
Thanisandra,1220.0,2,4392000.0,3600.0
Thanisandra,1380.0,1,6210000.0,4500.0
Thanisandra,923.0,1,6084000.0,6591.549295774648
Thanisandra,1743.0,3,9325000.0,5349.971313826735
Thanisandra,923.0,1,4569000.0,4950.162513542795
Thanisandra,1183.0,2,5974000.0,5049.873203719358
Thanisandra,3216.0,4,22600000.0,7027.363184079602
Thanisandra,1296.0,2,7200000.0,5555.555555555556
Thanisandra,1020.0,2,4450000.0,4362.745098039216
Thanisandra,1430.0,3,5160000.0,3608.3916083916083
Thanisandra,1874.0,3,13000000.0,6937.033084311633
Thanisandra,1698.0,3,10200000.0,6007.067137809187
Thanisandra,1411.0,3,9304000.0,6593.905031892275
Thanisandra,1996.0,3,13500000.0,6763.527054108216
Thanisandra,1801.0,3,11500000.0,6385.341476957246
Thanisandra,1678.0,3,12500000.0,7449.344457687724
Thanisandra,1265.0,2,8200000.0,6482.213438735178
Thanisandra,1100.0,2,4800000.0,4363.636363636364
Thanisandra,1917.0,3,11300000.0,5894.627021387585
Thanisandra,662.0,1,4200000.0,6344.410876132931
Thanisandra,2100.0,4,9500000.0,4523.809523809524
Thanisandra,1948.0,3,13000000.0,6673.511293634497
Thanisandra,1690.0,3,12500000.0,7396.449704142012
Thanisandra,1200.0,2,4600000.0,3833.3333333333335
Thanisandra,1430.0,3,5411000.0,3783.916083916084
Thanisandra,1922.0,3,10600000.0,5515.088449531738
Thanisandra,965.0,2,6700000.0,6943.00518134715
Thanisandra,1140.0,2,3600000.0,3157.8947368421054
Thanisandra,1098.0,2,7400000.0,6739.526411657559
Thanisandra,1437.0,2,7113000.0,4949.895615866389
Thanisandra,1795.0,3,14000000.0,7799.442896935933
Thanisandra,1146.0,2,3800000.0,3315.8813263525303
Thanisandra,1564.0,3,10400000.0,6649.616368286445
Thanisandra,1230.0,2,4400000.0,3577.2357723577234
Thanisandra,1220.0,2,4460000.0,3655.7377049180327
Thanisandra,1241.0,3,6100000.0,4915.390813859791
Thanisandra,1853.0,3,6486000.0,3500.2698327037238
Thanisandra,1200.0,3,6500000.0,5416.666666666667
Thanisandra,1430.0,3,5450000.0,3811.188811188811
Thanisandra,1732.0,3,8573000.0,4949.769053117783
Thanisandra,1917.0,3,10000000.0,5216.484089723526
Thanisandra,1250.0,2,5400000.0,4320.0
Thanisandra,2127.0,3,13500000.0,6346.967559943582
Thanisandra,2336.5,3,11589000.0,4959.982880376631
Thanisandra,1265.0,2,4660000.0,3683.794466403162
Thanisandra,1276.0,2,7500000.0,5877.742946708464
Thanisandra,2259.0,4,13500000.0,5976.095617529881
Thanisandra,1265.0,2,7800000.0,6166.00790513834
Thanisandra,1148.0,2,4350000.0,3789.198606271777
Thanisandra,2172.0,3,7602000.0,3500.0
Thanisandra,934.0,2,5500000.0,5888.650963597431
Thanisandra,1185.0,2,4400000.0,3713.0801687763715
Thanisandra,1056.0,2,6800000.0,6439.393939393939
Thanisandra,1595.0,3,11000000.0,6896.551724137931
Thanisandra,1411.0,3,9315000.0,6601.700921332388
Thanisandra,1039.0,2,3950000.0,3801.732435033686
Thanisandra,1220.0,2,4200000.0,3442.622950819672
Thanisandra,1450.0,2,5700000.0,3931.0344827586205
Thanisandra,1093.0,2,6809999.999999999,6230.558096980786
Thanisandra,1430.0,3,5148000.0,3600.0
Thanisandra,1370.0,3,6100000.0,4452.554744525547
Thanisandra,1093.0,2,7200000.0,6587.374199451052
Thanisandra,1140.0,2,3900000.0,3421.0526315789475
Thanisandra,1200.0,2,5350000.0,4458.333333333333
Thanisandra,1698.0,3,10700000.0,6301.531213191991
Thanisandra,2293.0,3,8026000.000000001,3500.2180549498476
Thanisandra,1564.0,3,10500000.0,6713.5549872122765
Thanisandra,1265.0,2,8300000.0,6561.264822134387
Thanisandra,2280.0,3,18400000.0,8070.175438596491
Thanisandra,784.0,1,3528499.9999999995,4500.6377551020405
Thanisandra,965.0,2,5600000.0,5803.108808290155
Thanisandra,1546.0,3,9500000.0,6144.890038809832
Thanisandra,1795.0,3,15000000.0,8356.545961002785
Thanisandra,777.0,1,3853499.9999999995,4959.459459459459
Thanisandra,1430.0,3,5400000.0,3776.2237762237764
Thanisandra,1697.0,3,11000000.0,6482.027106658809
Thanisandra,1492.0,3,8800000.0,5898.123324396783
Thanisandra,2072.0,3,12200000.0,5888.030888030888
Thanisandra,1595.0,3,12000000.0,7523.510971786834
Thanisandra,1880.0,3,12000000.0,6382.978723404255
Thanisandra,760.0,1,5000000.0,6578.9473684210525
Thanisandra,1200.0,2,6000000.0,5000.0
Thanisandra,1800.0,3,12500000.0,6944.444444444444
Thanisandra,933.0,1,5800000.0,6216.505894962486
Thanisandra,1917.0,3,11000000.0,5738.132498695879
Thanisandra,1996.0,3,12300000.0,6162.324649298597
Thanisandra,1183.0,2,7725000.0,6530.0084530853765
Thanisandra,1491.0,3,8800000.0,5902.079141515761
Thanisandra,1881.0,3,9500000.0,5050.50505050505
Thanisandra,662.0,1,2900000.0,4380.664652567976
Thanisandra,1564.0,3,10000000.0,6393.861892583121
Thanisandra,663.0,1,4610000.0,6953.242835595776
Thanisandra,662.0,1,4500000.0,6797.583081570997
Thanisandra,1573.0,3,9800000.0,6230.1335028607755
Thanisandra,1262.0,3,8300000.0,6576.862123613312
Thanisandra,1056.0,2,6500000.0,6155.30303030303
Thanisandra,1131.0,2,5597500.0,4949.160035366932
Thanisandra,1702.0,3,11500000.0,6756.756756756757
Thanisandra,1343.0,2,7500000.0,5584.512285927029
Thanisandra,1935.0,3,12200000.0,6304.909560723514
Thanisandra,933.0,2,5500000.0,5894.962486602358
Thanisandra,1100.0,2,4200000.0,3818.181818181818
Thanisandra,1183.0,2,7730000.0,6534.234995773458
Thanisandra,1185.0,2,4200000.0,3544.3037974683543
Thanisandra,662.0,1,3800000.0,5740.181268882176
Thanisandra,1265.0,2,7200000.0,5691.699604743083
Thanisandra,1595.0,3,10500000.0,6583.0721003134795
Thanisandra,1185.0,2,4267000.0,3600.84388185654
Thanisandra,1185.0,2,4366000.0,3684.3881856540083
Thanisandra,1241.0,3,6500000.0,5237.711522965351
Thanisandra,580.0,1,2750000.0,4741.379310344828
Thanisandra,2087.0,3,13900000.0,6660.277910876856
Thanisandra,2050.0,3,15000000.0,7317.073170731707
Thanisandra,1340.0,2,6633000.0,4950.0
Thanisandra,1098.0,2,7100000.0,6466.302367941712
Thanisandra,1411.0,3,9325000.0,6608.788093550674
Thanisandra,1262.0,3,6500000.0,5150.5546751188585
Thanisandra,1234.0,2,5100000.0,4132.90113452188
Thanisandra,1225.0,2,3700000.0,3020.408163265306
Thanisandra,1732.0,3,11200000.0,6466.512702078522
Thanisandra,933.0,2,6600000.0,7073.954983922829
Thanisandra,933.0,1,6100000.0,6538.049303322615
